GROUP,png_path,copied_to,src_hash,dest_hash
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_hand_side.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_hand_side.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_hand_top.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_hand_top.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_hi_eye2.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_hi_eye2.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_leg_tes002.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_leg_tes002.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_leg_tes02_r.bmp_b9b44f32f713e9b80a3f84ffbe511a86.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_leg_tes02_r.bmp_b9b44f32f713e9b80a3f84ffbe511a86.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_leg_tes04.bmp_6b5a7c957e2e232842f826815723f6ab.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_leg_tes04.bmp_6b5a7c957e2e232842f826815723f6ab.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_p_ovl_mod1120_alp_emap.bmp_83783131dc27090836eaed9f893aff3f.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_p_ovl_mod1120_alp_emap.bmp_83783131dc27090836eaed9f893aff3f.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_tatoo.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_tatoo.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_waist_mag.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_waist_mag.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_waist_pack.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_waist_pack.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\mrl_wrist.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\mrl_wrist.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\museum_e_alp_ovl.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\museum_e_alp_ovl.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\n_oil_ref_add_alp_ovl_mod1120.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\n_oil_ref_add_alp_ovl_mod1120.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nenga.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nenga.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\ngl.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\ngl.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nkt_body1.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nkt_body1.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nkt_box.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nkt_box.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nkt_cam.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nkt_cam.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nkt_grips.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nkt_grips.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nkt_msl_body.bmp_783bdf47a2cd4bcfd8edb391e2c88da4.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nkt_msl_body.bmp_783bdf47a2cd4bcfd8edb391e2c88da4.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nkt_msl_fb.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nkt_msl_fb.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nkt_temp_tx.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nkt_temp_tx.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\node_body_fs.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\node_body_fs.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\node_body_fs.bmp_2d232c1841622a956636280f693cb07c.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\node_body_fs.bmp_2d232c1841622a956636280f693cb07c.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\node_body_fs.bmp_ca94f387cf909222ecc07f2cf57c7437.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\node_body_fs.bmp_ca94f387cf909222ecc07f2cf57c7437.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\node_body_fs.bmp_d819c57df00f391256bc3bf38120bad6.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\node_body_fs.bmp_d819c57df00f391256bc3bf38120bad6.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\node_elebox.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\node_elebox.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\node_elebox.bmp_b4c2568c09313c1b4aaeb57bd03443b7.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\node_elebox.bmp_b4c2568c09313c1b4aaeb57bd03443b7.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\noIcon.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\noIcon.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\Nosmok.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\Nosmok.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nyp_armd_body.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nyp_armd_body.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nyp_armd_face.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nyp_armd_face.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nyp_armd_helmet.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nyp_armd_helmet.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nyp_armd_police.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nyp_armd_police.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_arm.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_arm.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_def_body.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_def_body.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_def_hat.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_def_hat.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_def_police.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_def_police.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_def_radio.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_def_radio.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_emblem.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_emblem.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_face_bk01dt.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_face_bk01dt.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_face_c01dt.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_face_c01dt.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_face_d01dt.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_face_d01dt.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_face_f01dt.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_face_f01dt.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_folder.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_folder.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_hand.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_hand.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_leg.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_leg.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_ovl_mod1120_alp_emap.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_ovl_mod1120_alp_emap.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_shoe.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_shoe.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\nypo_unit.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\nypo_unit.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\obj_hos_book.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\obj_hos_book.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\obj_mog_book_all.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\obj_mog_book_all.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\obj_mog_book_inner.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\obj_mog_book_inner.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\olp_boot_alp_ovl_mod1120_emap.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\olp_boot_alp_ovl_mod1120_emap.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\olp_hi_hand_g00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\olp_hi_hand_g00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\olp_hi_hand_g01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\olp_hi_hand_g01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_arm3.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_arm3.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_arm4.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_arm4.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_arm_2.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_arm_2.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_b_ovl_mod1120_alp_emap.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_b_ovl_mod1120_alp_emap.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_belt_ovl_mod1120_alp_emap.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_belt_ovl_mod1120_alp_emap.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_boot.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_boot.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_boot_bt1.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_boot_bt1.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_chest.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_chest.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_dt00_mouin.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_dt00_mouin.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_dt02_mouin.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_dt02_mouin.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_dt04_mouin.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_dt04_mouin.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_ear.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_ear.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_eye.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_eye.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_face.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_face.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_hand_all4.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_hand_all4.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_hand_ovl_mod1120_alp_emap.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_hand_ovl_mod1120_alp_emap.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_hatfront.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_hatfront.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_hatsaide.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_hatsaide.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_hatup.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_hatup.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_hi_finger.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_hi_finger.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_hi_finger2.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_hi_finger2.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_hi_hand2.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_hi_hand2.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_hi_hands.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_hi_hands.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_leg00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_leg00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_mil_re_face.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_mil_re_face.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_mouin_all.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_mouin_all.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_rapelsate.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_rapelsate.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_sknc_all.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_sknc_all.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_ut01_mouin.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_ut01_mouin.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_ut02_mouin.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_ut02_mouin.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_waist.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_waist.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\org_year.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\org_year.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_arm_dt01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_arm_dt01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_arm_dt02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_arm_dt02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_arm_dt03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_arm_dt03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_arm_dt04.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_arm_dt04.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_backbone_dt01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_backbone_dt01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_backbone_dt02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_backbone_dt02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_backbone_dt03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_backbone_dt03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_body_dt01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_body_dt01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_elbow_dt01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_elbow_dt01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_finger_dt00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_finger_dt00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_finger_dt01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_finger_dt01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_finger_dt02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_finger_dt02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_foot_dt00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_foot_dt00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_foot_dt01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_foot_dt01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_foot_dt02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_foot_dt02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_foot_dt03.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_foot_dt03.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_hand_dt00.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_hand_dt00.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_hand_dt01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_hand_dt01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_hand_dt02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_hand_dt02.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_helmet_dt01.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_helmet_dt01.bmp.png,,
NO_MATCH,C:\Development\Git\MGS2-PS2-Textures\final_verification_nov22_2025\orn_helmet_dt02.bmp.png,C:\Development\Git\Afevis-MGS2-Bugfix-Compilation\Texture Fixes\ps2 textures\orn_helmet_dt02.bmp.png,,
